step,reward,actual_inspection_rate,target_sampling_rate,attack_intensity,fpr,fnr,avg_sq,tp,tn,fp,fn
652,-2.0,1.0,1.0,0.112,0.0,0.0,482.336,112,888,0,0
653,-2.0,1.0,1.0,0.107,0.0,0.0,469.821,107,893,0,0
654,-2.0,1.0,1.0,0.113,0.0,0.0,484.839,113,887,0,0
655,-2.0,1.0,1.0,0.113,0.0,0.0,484.839,113,887,0,0
656,-2.0,1.0,1.0,0.116,0.0,0.0,492.348,116,884,0,0
657,-2.0,1.0,1.0,0.097,0.0,0.0,444.791,97,903,0,0
658,-2.0,1.0,1.0,0.109,0.0,0.0,474.827,109,891,0,0
659,-2.0,1.0,1.0,0.106,0.0,0.0,467.318,106,894,0,0
660,-1.5366666316986084,0.986,0.7683333158493042,0.0,0.0,0.0,199.172,0,1000,0,0
661,-1.6366660594940186,0.779,0.8183330297470093,0.0,0.0,0.0,157.358,0,1000,0,0
662,-1.4366660118103027,0.698,0.7183330059051514,0.0,0.0,0.0,140.996,0,1000,0,0
663,-1.236665964126587,0.593,0.6183329820632935,0.0,0.0,0.0,119.786,0,1000,0,0
664,-1.1366660594940186,0.581,0.5683330297470093,0.0,0.0,0.0,117.362,0,1000,0,0
665,-1.1366660594940186,0.563,0.5683330297470093,0.0,0.0,0.0,113.726,0,1000,0,0
666,-0.9366660118103027,0.478,0.46833300590515137,0.0,0.0,0.0,96.556,0,1000,0,0
667,-0.9366660118103027,0.475,0.46833300590515137,0.0,0.0,0.0,95.95,0,1000,0,0
668,-0.7366660237312317,0.366,0.36833301186561584,0.0,0.0,0.0,73.932,0,1000,0,0
669,-0.7366660237312317,0.387,0.36833301186561584,0.0,0.0,0.0,78.174,0,1000,0,0
670,-2.248598092296511,0.958,1.0,0.086,0.0,0.03488372093023256,401.265,83,914,0,3
671,-2.0,1.0,1.0,0.097,0.0,0.0,444.791,97,903,0,0
672,-2.0,1.0,1.0,0.114,0.0,0.0,487.342,114,886,0,0
673,-2.0,1.0,1.0,0.115,0.0,0.0,489.845,115,885,0,0
674,-2.0,1.0,1.0,0.105,0.0,0.0,464.815,105,895,0,0
675,-2.0,1.0,1.0,0.095,0.0,0.0,439.785,95,905,0,0
676,-2.0,1.0,1.0,0.108,0.0,0.0,472.324,108,892,0,0
677,-2.0,1.0,1.0,0.12,0.0,0.0,502.36,120,880,0,0
678,-2.0,1.0,1.0,0.099,0.0,0.0,449.797,99,901,0,0
679,-2.0,1.0,1.0,0.1,0.0,0.0,452.3,100,900,0,0
680,-1.6266666650772095,0.979,0.8133333325386047,0.0,0.0,0.0,197.758,0,1000,0,0
681,-1.72666597366333,0.837,0.863332986831665,0.0,0.0,0.0,169.074,0,1000,0,0
682,-1.826665997505188,0.912,0.913332998752594,0.0,0.0,0.0,184.224,0,1000,0,0
683,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
684,-1.7999999523162842,0.901,0.8999999761581421,0.0,0.0,0.0,182.002,0,1000,0,0
685,-1.899999976158142,0.944,0.949999988079071,0.0,0.0,0.0,190.688,0,1000,0,0
686,-1.7000000476837158,0.855,0.8500000238418579,0.0,0.0,0.0,172.71,0,1000,0,0
687,-1.7999999523162842,0.888,0.8999999761581421,0.0,0.0,0.0,179.376,0,1000,0,0
688,-1.899999976158142,0.956,0.949999988079071,0.0,0.0,0.0,193.112,0,1000,0,0
689,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
690,-2.0,1.0,1.0,0.104,0.0,0.0,462.312,104,896,0,0
691,-2.0,1.0,1.0,0.105,0.0,0.0,464.815,105,895,0,0
692,-2.0,1.0,1.0,0.105,0.0,0.0,464.815,105,895,0,0
693,-2.0,1.0,1.0,0.097,0.0,0.0,444.791,97,903,0,0
694,-2.0,1.0,1.0,0.103,0.0,0.0,459.809,103,897,0,0
695,-2.0,1.0,1.0,0.093,0.0,0.0,434.779,93,907,0,0
696,-2.0,1.0,1.0,0.091,0.0,0.0,429.773,91,909,0,0
697,-2.0,1.0,1.0,0.112,0.0,0.0,482.336,112,888,0,0
698,-2.0,1.0,1.0,0.092,0.0,0.0,432.276,92,908,0,0
699,-2.0,1.0,1.0,0.094,0.0,0.0,437.282,94,906,0,0
700,-1.6666666269302368,0.978,0.8333333134651184,0.0,0.0,0.0,197.556,0,1000,0,0
701,-1.766666054725647,0.84,0.8833330273628235,0.0,0.0,0.0,169.68,0,1000,0,0
702,-1.8666659593582153,0.926,0.9333329796791077,0.0,0.0,0.0,187.052,0,1000,0,0
703,-1.8666659593582153,0.936,0.9333329796791077,0.0,0.0,0.0,189.072,0,1000,0,0
704,-1.9666659832000732,0.972,0.9833329916000366,0.0,0.0,0.0,196.344,0,1000,0,0
705,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
706,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
707,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
708,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
709,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
710,-1.899999976158142,0.942,0.949999988079071,0.0,0.0,0.0,190.284,0,1000,0,0
711,-1.7000000476837158,0.846,0.8500000238418579,0.0,0.0,0.0,170.892,0,1000,0,0
712,-1.7999999523162842,0.911,0.8999999761581421,0.0,0.0,0.0,184.022,0,1000,0,0
713,-1.7999999523162842,0.906,0.8999999761581421,0.0,0.0,0.0,183.012,0,1000,0,0
714,-1.7000000476837158,0.841,0.8500000238418579,0.0,0.0,0.0,169.882,0,1000,0,0
715,-1.5,0.772,0.75,0.0,0.0,0.0,155.944,0,1000,0,0
716,-1.5,0.749,0.75,0.0,0.0,0.0,151.298,0,1000,0,0
717,-1.399999976158142,0.729,0.699999988079071,0.0,0.0,0.0,147.258,0,1000,0,0
718,-1.5,0.783,0.75,0.0,0.0,0.0,158.166,0,1000,0,0
719,-1.600000023841858,0.782,0.800000011920929,0.0,0.0,0.0,157.964,0,1000,0,0
720,-2.0,1.0,1.0,0.112,0.0,0.0,482.336,112,888,0,0
721,-2.0,1.0,1.0,0.1,0.0,0.0,452.3,100,900,0,0
722,-2.0,1.0,1.0,0.09,0.0,0.0,427.27,90,910,0,0
723,-2.0,1.0,1.0,0.084,0.0,0.0,412.252,84,916,0,0
724,-2.0,1.0,1.0,0.11,0.0,0.0,477.33,110,890,0,0
725,-2.0,1.0,1.0,0.096,0.0,0.0,442.288,96,904,0,0
726,-2.0,1.0,1.0,0.1,0.0,0.0,452.3,100,900,0,0
727,-2.0,1.0,1.0,0.102,0.0,0.0,457.306,102,898,0,0
728,-2.0,1.0,1.0,0.105,0.0,0.0,464.815,105,895,0,0
729,-2.0,1.0,1.0,0.109,0.0,0.0,474.827,109,891,0,0
730,-2.0,1.0,1.0,0.099,0.0,0.0,449.797,99,901,0,0
731,-2.0,1.0,1.0,0.107,0.0,0.0,469.821,107,893,0,0
732,-2.0,1.0,1.0,0.099,0.0,0.0,449.797,99,901,0,0
733,-2.0,1.0,1.0,0.097,0.0,0.0,444.791,97,903,0,0
734,-2.0,1.0,1.0,0.083,0.0,0.0,409.749,83,917,0,0
735,-2.0,1.0,1.0,0.105,0.0,0.0,464.815,105,895,0,0
736,-2.0,1.0,1.0,0.087,0.0,0.0,419.761,87,913,0,0
737,-2.0,1.0,1.0,0.111,0.0,0.0,479.833,111,889,0,0
738,-2.0,1.0,1.0,0.115,0.0,0.0,489.845,115,885,0,0
739,-2.0,1.0,1.0,0.1,0.0,0.0,452.3,100,900,0,0
740,-2.0,1.0,1.0,0.096,0.0,0.0,442.288,96,904,0,0
741,-2.0,1.0,1.0,0.097,0.0,0.0,444.791,97,903,0,0
742,-2.0,1.0,1.0,0.113,0.0,0.0,484.839,113,887,0,0
743,-2.0,1.0,1.0,0.085,0.0,0.0,414.755,85,915,0,0
744,-2.0,1.0,1.0,0.096,0.0,0.0,442.288,96,904,0,0
745,-2.0,1.0,1.0,0.092,0.0,0.0,432.276,92,908,0,0
746,-2.0,1.0,1.0,0.095,0.0,0.0,439.785,95,905,0,0
747,-2.0,1.0,1.0,0.096,0.0,0.0,442.288,96,904,0,0
748,-2.0,1.0,1.0,0.103,0.0,0.0,459.809,103,897,0,0
749,-2.0,1.0,1.0,0.085,0.0,0.0,414.755,85,915,0,0
750,-1.6466666460037231,0.98,0.8233333230018616,0.0,0.0,0.0,197.96,0,1000,0,0
751,-1.5466660261154175,0.749,0.7733330130577087,0.0,0.0,0.0,151.298,0,1000,0,0
752,-1.6466660499572754,0.806,0.8233330249786377,0.0,0.0,0.0,162.812,0,1000,0,0
753,-1.7466659545898438,0.876,0.8733329772949219,0.0,0.0,0.0,176.952,0,1000,0,0
754,-1.8466659784317017,0.908,0.9233329892158508,0.0,0.0,0.0,183.416,0,1000,0,0
755,-1.7466659545898438,0.876,0.8733329772949219,0.0,0.0,0.0,176.952,0,1000,0,0
756,-1.8466659784317017,0.927,0.9233329892158508,0.0,0.0,0.0,187.254,0,1000,0,0
757,-1.9466660022735596,0.975,0.9733330011367798,0.0,0.0,0.0,196.95,0,1000,0,0
758,-1.7466659545898438,0.877,0.8733329772949219,0.0,0.0,0.0,177.154,0,1000,0,0
759,-1.8466659784317017,0.916,0.9233329892158508,0.0,0.0,0.0,185.032,0,1000,0,0
760,-1.6466660499572754,0.835,0.8233330249786377,0.0,0.0,0.0,168.67,0,1000,0,0
761,-1.4466660022735596,0.721,0.7233330011367798,0.0,0.0,0.0,145.642,0,1000,0,0
762,-1.3466659784317017,0.649,0.6733329892158508,0.0,0.0,0.0,131.098,0,1000,0,0
763,-1.4466660022735596,0.752,0.7233330011367798,0.0,0.0,0.0,151.904,0,1000,0,0
764,-1.2466659545898438,0.612,0.6233329772949219,0.0,0.0,0.0,123.624,0,1000,0,0
765,-1.3466659784317017,0.668,0.6733329892158508,0.0,0.0,0.0,134.936,0,1000,0,0
766,-1.4466660022735596,0.721,0.7233330011367798,0.0,0.0,0.0,145.642,0,1000,0,0
767,-1.5466660261154175,0.78,0.7733330130577087,0.0,0.0,0.0,157.56,0,1000,0,0
768,-1.6466660499572754,0.834,0.8233330249786377,0.0,0.0,0.0,168.468,0,1000,0,0
769,-1.8466659784317017,0.926,0.9233329892158508,0.0,0.0,0.0,187.052,0,1000,0,0
770,-2.0,1.0,1.0,0.086,0.0,0.0,417.258,86,914,0,0
771,-2.0,1.0,1.0,0.097,0.0,0.0,444.791,97,903,0,0
772,-2.0,1.0,1.0,0.114,0.0,0.0,487.342,114,886,0,0
773,-2.0,1.0,1.0,0.115,0.0,0.0,489.845,115,885,0,0
774,-2.0,1.0,1.0,0.105,0.0,0.0,464.815,105,895,0,0
775,-2.0,1.0,1.0,0.095,0.0,0.0,439.785,95,905,0,0
776,-2.0,1.0,1.0,0.108,0.0,0.0,472.324,108,892,0,0
777,-2.0,1.0,1.0,0.12,0.0,0.0,502.36,120,880,0,0
778,-2.0,1.0,1.0,0.099,0.0,0.0,449.797,99,901,0,0
779,-2.0,1.0,1.0,0.1,0.0,0.0,452.3,100,900,0,0
780,-1.6266666650772095,0.976,0.8133333325386047,0.0,0.0,0.0,197.152,0,1000,0,0
781,-1.426666021347046,0.695,0.713333010673523,0.0,0.0,0.0,140.39,0,1000,0,0
782,-1.326665997505188,0.655,0.663332998752594,0.0,0.0,0.0,132.31,0,1000,0,0
783,-1.5266660451889038,0.742,0.7633330225944519,0.0,0.0,0.0,149.884,0,1000,0,0
784,-1.6266659498214722,0.836,0.8133329749107361,0.0,0.0,0.0,168.872,0,1000,0,0
785,-1.72666597366333,0.838,0.863332986831665,0.0,0.0,0.0,169.276,0,1000,0,0
786,-1.5266660451889038,0.765,0.7633330225944519,0.0,0.0,0.0,154.53,0,1000,0,0
787,-1.6266659498214722,0.82,0.8133329749107361,0.0,0.0,0.0,165.64,0,1000,0,0
788,-1.426666021347046,0.719,0.713333010673523,0.0,0.0,0.0,145.238,0,1000,0,0
789,-1.326665997505188,0.636,0.663332998752594,0.0,0.0,0.0,128.472,0,1000,0,0
790,-2.0,1.0,1.0,0.104,0.0,0.0,462.312,104,896,0,0
791,-2.0,1.0,1.0,0.105,0.0,0.0,464.815,105,895,0,0
792,-2.0,1.0,1.0,0.105,0.0,0.0,464.815,105,895,0,0
793,-2.0,1.0,1.0,0.097,0.0,0.0,444.791,97,903,0,0
794,-2.0,1.0,1.0,0.103,0.0,0.0,459.809,103,897,0,0
795,-2.0,1.0,1.0,0.093,0.0,0.0,434.779,93,907,0,0
796,-2.0,1.0,1.0,0.091,0.0,0.0,429.773,91,909,0,0
797,-2.0,1.0,1.0,0.112,0.0,0.0,482.336,112,888,0,0
798,-2.0,1.0,1.0,0.092,0.0,0.0,432.276,92,908,0,0
799,-2.0,1.0,1.0,0.094,0.0,0.0,437.282,94,906,0,0
800,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
801,-2.0,1.0,1.0,0.01,0.0,0.0,227.03,10,990,0,0
802,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
803,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
804,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
805,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
806,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
807,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
808,-2.0,0.944,1.0,0.004,0.0,0.0,200.7,4,996,0,0
809,-2.0,1.0,1.0,0.012,0.0,0.0,232.036,12,988,0,0
810,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
811,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
812,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
813,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
814,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
815,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
816,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
817,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
818,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
819,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
820,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
821,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
822,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
823,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
824,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
825,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
826,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
827,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
828,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
829,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
830,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
831,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
832,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
833,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
834,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
835,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
836,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
837,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
838,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
839,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
840,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
841,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
842,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
843,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
844,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
845,-2.0,0.942,1.0,0.001,0.0,0.0,192.787,1,999,0,0
846,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
847,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
848,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
849,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
850,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
851,-6.893848114098831,0.982,1.0,0.002,0.0,0.5,200.867,1,998,0,1
852,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
853,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
854,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
855,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
856,-2.0,1.0,1.0,0.011,0.0,0.0,229.533,11,989,0,0
857,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
858,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
859,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
860,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
861,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
862,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
863,-2.0,1.0,1.0,0.01,0.0,0.0,227.03,10,990,0,0
864,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
865,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
866,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
867,-2.0,0.985,1.0,0.002,0.0,0.0,203.976,2,998,0,0
868,-2.0,0.991,1.0,0.001,0.0,0.0,202.685,1,999,0,0
869,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
870,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
871,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
872,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
873,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
874,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
875,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
876,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
877,-2.0,1.0,1.0,0.009,0.0,0.0,224.527,9,991,0,0
878,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
879,-2.0,0.985,1.0,0.008,0.0,0.0,218.994,8,992,0,0
880,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
881,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
882,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
883,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
884,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
885,-2.0,1.0,1.0,0.011,0.0,0.0,229.533,11,989,0,0
886,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
887,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
888,-4.397054331395346,0.935,1.0,0.004,0.0,0.25,196.379,3,996,0,1
889,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
890,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
891,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
892,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
893,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
894,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
895,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
896,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
897,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
898,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
899,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
900,-1.6666666269302368,0.989,0.8333333134651184,0.0,0.0,0.0,199.778,0,1000,0,0
901,-1.766666054725647,0.863,0.8833330273628235,0.0,0.0,0.0,174.326,0,1000,0,0
902,-1.8666659593582153,0.929,0.9333329796791077,0.0,0.0,0.0,187.658,0,1000,0,0
903,-1.9666659832000732,0.974,0.9833329916000366,0.0,0.0,0.0,196.748,0,1000,0,0
904,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
905,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
906,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
907,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
908,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
909,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
910,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
911,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
912,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
913,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
914,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
915,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
916,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
917,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
918,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
919,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
920,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
921,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
922,-1.899999976158142,0.943,0.949999988079071,0.0,0.0,0.0,190.486,0,1000,0,0
923,-1.7999999523162842,0.909,0.8999999761581421,0.0,0.0,0.0,183.618,0,1000,0,0
924,-1.899999976158142,0.952,0.949999988079071,0.0,0.0,0.0,192.304,0,1000,0,0
925,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
926,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
927,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
928,-1.7999999523162842,0.909,0.8999999761581421,0.0,0.0,0.0,183.618,0,1000,0,0
929,-1.899999976158142,0.954,0.949999988079071,0.0,0.0,0.0,192.708,0,1000,0,0
930,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
931,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
932,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
933,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
934,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
935,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
936,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
937,-2.0,1.0,1.0,0.007,0.0,0.0,219.521,7,993,0,0
938,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
939,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
940,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
941,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
942,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
943,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
944,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
945,-11.787245811913943,0.931,0.949999988079071,0.001,0.0,1.0,188.062,0,999,0,1
946,-2.0,0.999,1.0,0.007,0.0,0.0,219.319,7,993,0,0
947,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
948,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
949,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
950,-1.0479999780654907,0.95,0.5239999890327454,0.0,0.0,0.0,191.9,0,1000,0,0
951,-1.1480000019073486,0.596,0.5740000009536743,0.0,0.0,0.0,120.392,0,1000,0,0
952,-1.2480000257492065,0.629,0.6240000128746033,0.0,0.0,0.0,127.058,0,1000,0,0
953,-1.3480000495910645,0.665,0.6740000247955322,0.0,0.0,0.0,134.33,0,1000,0,0
954,-1.4479999542236328,0.722,0.7239999771118164,0.0,0.0,0.0,145.844,0,1000,0,0
955,-1.5479999780654907,0.767,0.7739999890327454,0.0,0.0,0.0,154.934,0,1000,0,0
956,-1.6480000019073486,0.807,0.8240000009536743,0.0,0.0,0.0,163.014,0,1000,0,0
957,-1.6480000019073486,0.823,0.8240000009536743,0.0,0.0,0.0,166.246,0,1000,0,0
958,-1.7480000257492065,0.865,0.8740000128746033,0.0,0.0,0.0,174.73,0,1000,0,0
959,-1.6480000019073486,0.81,0.8240000009536743,0.0,0.0,0.0,163.62,0,1000,0,0
960,-1.4479999542236328,0.718,0.7239999771118164,0.0,0.0,0.0,145.036,0,1000,0,0
961,-1.5479999780654907,0.773,0.7739999890327454,0.0,0.0,0.0,156.146,0,1000,0,0
962,-1.6480000019073486,0.81,0.8240000009536743,0.0,0.0,0.0,163.62,0,1000,0,0
963,-1.7480000257492065,0.871,0.8740000128746033,0.0,0.0,0.0,175.942,0,1000,0,0
964,-1.9479999542236328,0.949,0.9739999771118164,0.0,0.0,0.0,191.698,0,1000,0,0
965,-1.9479999542236328,0.967,0.9739999771118164,0.0,0.0,0.0,195.334,0,1000,0,0
966,-1.8480000495910645,0.919,0.9240000247955322,0.0,0.0,0.0,185.638,0,1000,0,0
967,-1.9479999542236328,0.974,0.9739999771118164,0.0,0.0,0.0,196.748,0,1000,0,0
968,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
969,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
970,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
971,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
972,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
973,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
974,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
975,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
976,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
977,-1.7999999523162842,0.893,0.8999999761581421,0.0,0.0,0.0,180.386,0,1000,0,0
978,-1.600000023841858,0.783,0.800000011920929,0.0,0.0,0.0,158.166,0,1000,0,0
979,-1.7000000476837158,0.853,0.8500000238418579,0.0,0.0,0.0,172.306,0,1000,0,0
980,-1.7999999523162842,0.913,0.8999999761581421,0.0,0.0,0.0,184.426,0,1000,0,0
981,-1.600000023841858,0.811,0.800000011920929,0.0,0.0,0.0,163.822,0,1000,0,0
