step,reward,actual_inspection_rate,target_sampling_rate,attack_intensity,fpr,fnr,avg_sq,tp,tn,fp,fn
3940,-2.0,1.0,1.0,0.012,0.0,0.0,115.452,12,988,0,0
3941,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3942,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3943,-2.0,1.0,1.0,0.006,0.0,0.0,99.726,6,994,0,0
3944,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3945,-2.0,1.0,1.0,0.011,0.0,0.0,112.831,11,989,0,0
3946,-2.0,1.0,1.0,0.01,0.0,0.0,110.21,10,990,0,0
3947,-2.0,1.0,1.0,0.004,0.0,0.0,94.484,4,996,0,0
3948,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3949,-2.0,1.0,1.0,0.012,0.0,0.0,115.452,12,988,0,0
3950,-2.0,1.0,1.0,0.009,0.0,0.0,107.589,9,991,0,0
3951,-2.0,1.0,1.0,0.01,0.0,0.0,110.21,10,990,0,0
3952,-2.0,1.0,1.0,0.011,0.0,0.0,112.831,11,989,0,0
3953,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3954,-2.0,1.0,1.0,0.011,0.0,0.0,112.831,11,989,0,0
3955,-2.0,1.0,1.0,0.009,0.0,0.0,107.589,9,991,0,0
3956,-2.0,1.0,1.0,0.006,0.0,0.0,99.726,6,994,0,0
3957,-2.0,1.0,1.0,0.012,0.0,0.0,115.452,12,988,0,0
3958,-2.0,1.0,1.0,0.009,0.0,0.0,107.589,9,991,0,0
3959,-2.0,1.0,1.0,0.01,0.0,0.0,110.21,10,990,0,0
3960,-2.0,1.0,1.0,0.015,0.0,0.0,123.315,15,985,0,0
3961,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3962,-2.0,1.0,1.0,0.014,0.0,0.0,120.694,14,986,0,0
3963,-2.0,1.0,1.0,0.009,0.0,0.0,107.589,9,991,0,0
3964,-2.0,1.0,1.0,0.009,0.0,0.0,107.589,9,991,0,0
3965,-2.0,1.0,1.0,0.01,0.0,0.0,110.21,10,990,0,0
3966,-2.0,1.0,1.0,0.01,0.0,0.0,110.21,10,990,0,0
3967,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3968,-2.0,1.0,1.0,0.015,0.0,0.0,123.315,15,985,0,0
3969,-2.0,1.0,1.0,0.011,0.0,0.0,112.831,11,989,0,0
3970,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3971,-2.0,1.0,1.0,0.016,0.0,0.0,125.936,16,984,0,0
3972,-2.0,1.0,1.0,0.01,0.0,0.0,110.21,10,990,0,0
3973,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3974,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3975,-2.0,1.0,1.0,0.013,0.0,0.0,118.073,13,987,0,0
3976,-2.0,1.0,1.0,0.013,0.0,0.0,118.073,13,987,0,0
3977,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3978,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3979,-2.0,1.0,1.0,0.013,0.0,0.0,118.073,13,987,0,0
3980,-2.0,1.0,1.0,0.003,0.0,0.0,91.863,3,997,0,0
3981,-2.0,1.0,1.0,0.011,0.0,0.0,112.831,11,989,0,0
3982,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3983,-2.0,1.0,1.0,0.012,0.0,0.0,115.452,12,988,0,0
3984,-2.0,1.0,1.0,0.015,0.0,0.0,123.315,15,985,0,0
3985,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3986,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3987,-2.0,1.0,1.0,0.011,0.0,0.0,112.831,11,989,0,0
3988,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3989,-2.0,1.0,1.0,0.011,0.0,0.0,112.831,11,989,0,0
3990,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3991,-2.0,1.0,1.0,0.01,0.0,0.0,110.21,10,990,0,0
3992,-2.0,1.0,1.0,0.012,0.0,0.0,115.452,12,988,0,0
3993,-2.0,1.0,1.0,0.005,0.0,0.0,97.105,5,995,0,0
3994,-2.0,1.0,1.0,0.007,0.0,0.0,102.347,7,993,0,0
3995,-2.0,1.0,1.0,0.008,0.0,0.0,104.968,8,992,0,0
3996,-2.0,1.0,1.0,0.01,0.0,0.0,110.21,10,990,0,0
3997,-2.0,1.0,1.0,0.006,0.0,0.0,99.726,6,994,0,0
3998,-2.0,1.0,1.0,0.011,0.0,0.0,112.831,11,989,0,0
3999,-2.0,1.0,1.0,0.009,0.0,0.0,107.589,9,991,0,0
4000,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4001,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4002,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4003,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4004,-2.0,1.0,1.0,0.087,0.0,0.0,312.027,87,913,0,0
4005,-2.0,1.0,1.0,0.11,0.0,0.0,372.31,110,890,0,0
4006,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4007,-2.0,1.0,1.0,0.11,0.0,0.0,372.31,110,890,0,0
4008,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4009,-2.0,1.0,1.0,0.082,0.0,0.0,298.922,82,918,0,0
4010,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
4011,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4012,-2.0,1.0,1.0,0.11,0.0,0.0,372.31,110,890,0,0
4013,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4014,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4015,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4016,-2.0,1.0,1.0,0.113,0.0,0.0,380.173,113,887,0,0
4017,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4018,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4019,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4020,-2.0,1.0,1.0,0.124,0.0,0.0,409.004,124,876,0,0
4021,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4022,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4023,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4024,-2.0,1.0,1.0,0.089,0.0,0.0,317.269,89,911,0,0
4025,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4026,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4027,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4028,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4029,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
4030,-2.0,1.0,1.0,0.093,0.0,0.0,327.753,93,907,0,0
4031,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4032,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4033,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4034,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4035,-2.0,1.0,1.0,0.11,0.0,0.0,372.31,110,890,0,0
4036,-2.0,1.0,1.0,0.092,0.0,0.0,325.132,92,908,0,0
4037,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
4038,-2.0,1.0,1.0,0.119,0.0,0.0,395.899,119,881,0,0
4039,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
4040,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
4041,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4042,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4043,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4044,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4045,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4046,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4047,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4048,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4049,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4050,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4051,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4052,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4053,-2.0,1.0,1.0,0.092,0.0,0.0,325.132,92,908,0,0
4054,-2.0,1.0,1.0,0.087,0.0,0.0,312.027,87,913,0,0
4055,-2.0,1.0,1.0,0.109,0.0,0.0,369.689,109,891,0,0
4056,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4057,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4058,-2.0,1.0,1.0,0.111,0.0,0.0,374.931,111,889,0,0
4059,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4060,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4061,-2.0,1.0,1.0,0.12,0.0,0.0,398.52,120,880,0,0
4062,-2.0,1.0,1.0,0.114,0.0,0.0,382.794,114,886,0,0
4063,-2.0,1.0,1.0,0.115,0.0,0.0,385.415,115,885,0,0
4064,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4065,-2.0,1.0,1.0,0.085,0.0,0.0,306.785,85,915,0,0
4066,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
4067,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4068,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4069,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4070,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4071,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4072,-2.0,1.0,1.0,0.128,0.0,0.0,419.488,128,872,0,0
4073,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4074,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4075,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4076,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4077,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
4078,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4079,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4080,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
4081,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4082,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4083,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4084,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
4085,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4086,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
4087,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
4088,-2.0,1.0,1.0,0.114,0.0,0.0,382.794,114,886,0,0
4089,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4090,-2.0,1.0,1.0,0.114,0.0,0.0,382.794,114,886,0,0
4091,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4092,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4093,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
4094,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4095,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4096,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4097,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4098,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4099,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4100,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4101,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4102,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4103,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4104,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4105,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4106,-2.0,1.0,1.0,0.084,0.0,0.0,304.164,84,916,0,0
4107,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4108,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4109,-2.0,1.0,1.0,0.113,0.0,0.0,380.173,113,887,0,0
4110,-2.0,1.0,1.0,0.121,0.0,0.0,401.141,121,879,0,0
4111,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4112,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4113,-2.0,1.0,1.0,0.11,0.0,0.0,372.31,110,890,0,0
4114,-2.0,1.0,1.0,0.089,0.0,0.0,317.269,89,911,0,0
4115,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4116,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
4117,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4118,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4119,-2.0,1.0,1.0,0.109,0.0,0.0,369.689,109,891,0,0
4120,-2.0,1.0,1.0,0.093,0.0,0.0,327.753,93,907,0,0
4121,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4122,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4123,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
4124,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4125,-2.0,1.0,1.0,0.109,0.0,0.0,369.689,109,891,0,0
4126,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4127,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4128,-2.0,1.0,1.0,0.114,0.0,0.0,382.794,114,886,0,0
4129,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4130,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
4131,-2.0,1.0,1.0,0.117,0.0,0.0,390.657,117,883,0,0
4132,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4133,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
4134,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4135,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4136,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4137,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4138,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4139,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4140,-2.0,1.0,1.0,0.084,0.0,0.0,304.164,84,916,0,0
4141,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4142,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4143,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4144,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4145,-2.0,1.0,1.0,0.12,0.0,0.0,398.52,120,880,0,0
4146,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4147,-2.0,1.0,1.0,0.084,0.0,0.0,304.164,84,916,0,0
4148,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
4149,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4150,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4151,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4152,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4153,-2.0,1.0,1.0,0.085,0.0,0.0,306.785,85,915,0,0
4154,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4155,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4156,-2.0,1.0,1.0,0.113,0.0,0.0,380.173,113,887,0,0
4157,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
4158,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4159,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
4160,-2.0,1.0,1.0,0.11,0.0,0.0,372.31,110,890,0,0
4161,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
4162,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4163,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4164,-2.0,1.0,1.0,0.119,0.0,0.0,395.899,119,881,0,0
4165,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4166,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4167,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4168,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4169,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4170,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4171,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4172,-2.0,1.0,1.0,0.089,0.0,0.0,317.269,89,911,0,0
4173,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4174,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4175,-2.0,1.0,1.0,0.084,0.0,0.0,304.164,84,916,0,0
4176,-2.0,1.0,1.0,0.087,0.0,0.0,312.027,87,913,0,0
4177,-2.0,1.0,1.0,0.087,0.0,0.0,312.027,87,913,0,0
4178,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4179,-2.0,1.0,1.0,0.113,0.0,0.0,380.173,113,887,0,0
4180,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4181,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4182,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4183,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
4184,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4185,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4186,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4187,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4188,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4189,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4190,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4191,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4192,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4193,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4194,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4195,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
4196,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4197,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4198,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4199,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
4200,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4201,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4202,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
4203,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4204,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4205,-2.0,1.0,1.0,0.089,0.0,0.0,317.269,89,911,0,0
4206,-2.0,1.0,1.0,0.074,0.0,0.0,277.954,74,926,0,0
4207,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4208,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4209,-2.0,1.0,1.0,0.096,0.0,0.0,335.616,96,904,0,0
4210,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4211,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4212,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4213,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4214,-2.0,1.0,1.0,0.116,0.0,0.0,388.036,116,884,0,0
4215,-2.0,1.0,1.0,0.085,0.0,0.0,306.785,85,915,0,0
4216,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4217,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4218,-2.0,1.0,1.0,0.111,0.0,0.0,374.931,111,889,0,0
4219,-2.0,1.0,1.0,0.111,0.0,0.0,374.931,111,889,0,0
4220,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4221,-2.0,1.0,1.0,0.091,0.0,0.0,322.511,91,909,0,0
4222,-2.0,1.0,1.0,0.089,0.0,0.0,317.269,89,911,0,0
4223,-2.0,1.0,1.0,0.093,0.0,0.0,327.753,93,907,0,0
4224,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4225,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4226,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4227,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4228,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4229,-2.0,1.0,1.0,0.089,0.0,0.0,317.269,89,911,0,0
4230,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4231,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4232,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4233,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4234,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4235,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4236,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4237,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
4238,-2.0,1.0,1.0,0.087,0.0,0.0,312.027,87,913,0,0
4239,-2.0,1.0,1.0,0.105,0.0,0.0,359.205,105,895,0,0
4240,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4241,-2.0,1.0,1.0,0.114,0.0,0.0,382.794,114,886,0,0
4242,-2.0,1.0,1.0,0.093,0.0,0.0,327.753,93,907,0,0
4243,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4244,-2.0,1.0,1.0,0.109,0.0,0.0,369.689,109,891,0,0
4245,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4246,-2.0,1.0,1.0,0.1,0.0,0.0,346.1,100,900,0,0
4247,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4248,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4249,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4250,-2.0,1.0,1.0,0.095,0.0,0.0,332.995,95,905,0,0
4251,-2.0,1.0,1.0,0.103,0.0,0.0,353.963,103,897,0,0
4252,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4253,-2.0,1.0,1.0,0.115,0.0,0.0,385.415,115,885,0,0
4254,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4255,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4256,-2.0,1.0,1.0,0.09,0.0,0.0,319.89,90,910,0,0
4257,-2.0,1.0,1.0,0.126,0.0,0.0,414.246,126,874,0,0
4258,-2.0,1.0,1.0,0.08,0.0,0.0,293.68,80,920,0,0
4259,-2.0,1.0,1.0,0.097,0.0,0.0,338.237,97,903,0,0
4260,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4261,-2.0,1.0,1.0,0.093,0.0,0.0,327.753,93,907,0,0
4262,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4263,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4264,-2.0,1.0,1.0,0.088,0.0,0.0,314.648,88,912,0,0
4265,-2.0,1.0,1.0,0.086,0.0,0.0,309.406,86,914,0,0
4266,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4267,-2.0,1.0,1.0,0.12,0.0,0.0,398.52,120,880,0,0
4268,-2.0,1.0,1.0,0.116,0.0,0.0,388.036,116,884,0,0
4269,-2.0,1.0,1.0,0.098,0.0,0.0,340.858,98,902,0,0
4270,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4271,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
4272,-2.0,1.0,1.0,0.107,0.0,0.0,364.447,107,893,0,0
4273,-2.0,1.0,1.0,0.112,0.0,0.0,377.552,112,888,0,0
4274,-2.0,1.0,1.0,0.101,0.0,0.0,348.721,101,899,0,0
4275,-2.0,1.0,1.0,0.093,0.0,0.0,327.753,93,907,0,0
4276,-2.0,1.0,1.0,0.123,0.0,0.0,406.383,123,877,0,0
4277,-2.0,1.0,1.0,0.13,0.0,0.0,424.73,130,870,0,0
4278,-2.0,1.0,1.0,0.094,0.0,0.0,330.374,94,906,0,0
4279,-2.0,1.0,1.0,0.118,0.0,0.0,393.278,118,882,0,0
4280,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4281,-2.0,1.0,1.0,0.104,0.0,0.0,356.584,104,896,0,0
4282,-2.0,1.0,1.0,0.106,0.0,0.0,361.826,106,894,0,0
4283,-2.0,1.0,1.0,0.099,0.0,0.0,343.479,99,901,0,0
4284,-2.0,1.0,1.0,0.108,0.0,0.0,367.068,108,892,0,0
4285,-2.0,1.0,1.0,0.08,0.0,0.0,293.68,80,920,0,0
4286,-2.0,1.0,1.0,0.092,0.0,0.0,325.132,92,908,0,0
4287,-2.0,1.0,1.0,0.102,0.0,0.0,351.342,102,898,0,0
