packet_id,is_malware,was_dropped,latency_ns
1008,0,0,17382
1009,0,0,17265
1010,0,0,64389
1011,0,0,19227
1012,0,0,19653
1013,0,0,18804
1014,0,0,18524
1015,0,0,15679
1016,0,0,17523
1017,0,0,15975
1018,0,0,17805
1019,0,0,17636
1020,0,0,17448
1021,0,0,18269
1022,0,0,15756
1023,0,0,15631
1024,0,0,15366
1025,0,0,17405
1026,0,0,17008
1027,0,0,15374
1028,0,0,16377
1029,0,0,15404
1030,0,0,15833
1031,0,0,24862
1032,0,0,18430
1033,0,0,17774
1034,0,0,15820
1035,0,0,15843
1036,0,0,15947
1037,0,0,17132
1038,0,0,18139
1039,0,0,18188
1040,0,0,19040
1041,0,0,16818
1042,0,0,16355
1043,0,0,18511
1044,0,0,18757
1045,0,0,19219
1046,0,0,16777
1047,0,0,22127
1048,0,0,19957
1049,0,0,324661
1050,0,0,28190
1051,0,0,22136
1052,0,0,19088
1053,0,0,20435
1054,0,0,19452
1055,0,0,18748
1056,0,0,23164
1057,0,0,20452
1058,0,0,20621
1059,0,0,24695
1060,0,0,22788
1061,0,0,21457
1062,0,0,18448
1063,0,0,70416
1064,0,0,53809
1065,0,0,18850
1066,0,0,18838
1067,0,0,16066
1068,0,0,17467
1069,0,0,15481
1070,0,0,15061
1071,0,0,14476
1072,0,0,15706
1073,0,0,17520
1074,0,0,16109
1075,0,0,16163
1076,0,0,17223
1077,0,0,14619
1078,0,0,14159
1079,0,0,14684
1080,0,0,14483
1081,0,0,14848
1082,0,0,14486
1083,0,0,14786
1084,0,0,14626
1085,0,0,17269
1086,0,0,15839
1087,0,0,16094
1088,0,0,15865
1089,0,0,16400
1090,0,0,16125
1091,0,0,15761
1092,0,0,15935
1093,0,0,18069
1094,0,0,16139
1095,0,0,16581
1096,0,0,16194
1097,0,0,16126
1098,0,0,19175
1099,0,0,16144
1100,0,0,16638
1101,0,0,120363
1102,0,0,33927
1103,0,0,19166
1104,0,0,19743
1105,0,0,15973
1106,0,0,15685
1107,0,0,15812
1108,0,0,15888
1109,0,0,15665
1110,0,0,15803
1111,0,0,15652
1112,0,0,16130
1113,0,0,15855
1114,0,0,16234
1115,0,0,16092
1116,0,0,17790
1117,0,0,16982
1118,0,0,16872
1119,0,0,16272
1120,0,0,15955
1121,0,0,15441
1122,0,0,17675
1123,0,0,15813
1124,0,0,15985
1125,0,0,15796
1126,0,0,16396
1127,0,0,16138
1128,0,0,16330
1129,0,0,16050
1130,0,0,16301
1131,0,0,16105
1132,0,0,15982
1133,0,0,15927
1134,0,0,15999
1135,0,0,15908
1136,0,0,34891
1137,0,0,18529
1138,0,0,16107
1139,0,0,15606
1140,0,0,15449
1141,0,0,14860
1142,0,0,14913
1143,0,0,15177
1144,0,0,14429
1145,0,0,14911
1146,0,0,14636
1147,0,0,14576
1148,0,0,14758
1149,0,0,14611
1150,0,0,14682
1151,0,0,14203
1152,0,0,15073
1153,0,0,14489
1154,0,0,14483
1155,0,0,14674
1156,0,0,15645
1157,0,0,14951
1158,0,0,14912
1159,0,0,14766
1160,0,0,16172
1161,0,0,14937
1162,0,0,15165
1163,0,0,14687
1164,0,0,15028
1165,0,0,15201
1166,0,0,15161
1167,0,0,14767
1168,0,0,14938
1169,0,0,14514
1170,0,0,14331
1171,0,0,14353
1172,0,0,14445
1173,0,0,15301
1174,0,0,14678
1175,0,0,16512
1176,0,0,14402
1177,0,0,14707
1178,0,0,14745
1179,0,0,15403
1180,0,0,14551
1181,0,0,14990
1182,0,0,16574
1183,0,0,14575
1184,0,0,15236
1185,0,0,16018
1186,0,0,14463
1187,0,0,15272
1188,0,0,17582
1189,0,0,15145
1190,0,0,15072
1191,0,0,14443
1192,0,0,14387
1193,0,0,14501
1194,0,0,15039
1195,0,0,20609
1196,0,0,17737
1197,0,0,15800
1198,0,0,15091
1199,0,0,15752
1200,0,0,16408
1201,0,0,16789
1202,0,0,16042
1203,0,0,15678
1204,0,0,16324
1205,0,0,16134
1206,0,0,15691
1207,0,0,15493
1208,0,0,15556
1209,0,0,15724
1210,0,0,15369
1211,0,0,14706
1212,0,0,15297
1213,0,0,15996
1214,0,0,17984
1215,0,0,15470
1216,0,0,15520
1217,0,0,17118
1218,0,0,15278
1219,0,0,16541
1220,0,0,14746
1221,0,0,17129
1222,0,0,15350
1223,0,0,15886
