packet_id,is_malware,latency_ns
1864,0,13806
1865,0,13756
1866,0,14008
1867,0,13720
1868,0,13486
1869,0,13703
1870,0,13895
1871,0,14219
1872,0,13883
1873,0,14059
1874,0,13833
1875,0,14118
1876,0,14394
1877,0,14527
1878,0,14367
1879,0,14182
1880,1,140130
1881,0,14541
1882,0,14159
1883,0,14349
1884,0,14067
1885,0,13891
1886,0,14572
1887,0,13808
1888,0,26144
1889,0,15747
1890,0,14988
1891,0,14788
1892,0,14093
1893,0,14418
1894,0,13805
1895,0,14205
1896,0,14140
1897,0,13885
1898,0,13895
1899,0,13966
1900,1,141531
1901,0,14219
1902,0,14168
1903,0,14171
1904,0,14101
1905,0,13816
1906,0,13654
1907,0,13862
1908,0,13823
1909,0,14069
1910,0,13738
1911,0,13853
1912,0,13617
1913,0,13569
1914,0,13998
1915,0,13909
1916,0,13790
1917,0,14020
1918,0,13631
1919,0,13846
1920,1,140506
1921,0,14487
1922,0,13793
1923,0,13964
1924,0,13550
1925,0,14031
1926,0,13551
1927,0,13892
1928,0,13854
1929,0,13850
1930,0,13975
1931,0,13723
1932,0,13893
1933,0,19880
1934,0,14242
1935,0,14175
1936,0,13763
1937,0,13970
1938,0,14163
1939,0,13774
1940,1,140345
1941,0,25294
1942,0,16962
1943,0,17678
1944,0,16045
1945,0,15900
1946,0,15987
1947,0,15822
1948,0,28181
1949,0,18748
1950,0,18171
1951,0,16937
1952,0,17292
1953,0,14659
1954,0,15095
1955,0,15787
1956,0,16130
1957,0,16498
1958,0,16553
1959,0,15850
1960,1,165223
1961,0,16545
1962,0,16278
1963,0,15916
1964,0,15922
1965,0,23268
1966,0,18740
1967,0,17226
1968,0,16255
1969,0,157042
1970,0,73134
1971,0,33093
1972,0,46595
1973,0,31230
1974,0,32069
1975,0,57292
1976,0,33081
1977,0,82543
1978,0,49860
1979,0,32337
1980,1,263273
1981,0,36389
1982,0,30087
1983,0,32030
1984,0,32470
1985,0,31994
1986,0,31228
1987,0,30956
1988,0,46257
1989,0,19451
1990,0,16951
1991,0,16406
1992,0,15685
1993,0,15558
1994,0,15817
1995,0,16002
1996,0,15879
1997,0,16864
1998,0,15273
1999,0,14819
2000,1,176428
2001,0,16618
2002,0,15604
2003,0,15995
2004,0,15696
2005,0,15612
2006,0,16129
2007,0,15924
2008,0,16257
2009,0,15639
2010,0,15802
2011,0,15723
2012,0,15823
2013,0,15985
2014,0,15679
2015,0,15904
2016,0,16016
2017,0,16071
2018,0,16247
2019,0,16215
2020,1,171282
2021,0,16657
2022,0,15258
2023,0,14910
2024,0,15508
2025,0,15091
2026,0,14938
2027,0,15100
2028,0,14715
2029,0,17606
2030,0,31519
2031,0,15754
2032,0,15207
2033,0,15574
2034,0,15213
2035,0,15133
2036,0,14842
2037,0,14591
2038,0,32442
2039,0,17337
2040,1,151680
2041,0,16812
2042,0,15886
2043,0,14819
2044,0,14805
2045,0,14820
2046,0,15178
2047,0,15053
2048,0,14960
2049,0,14348
2050,0,15155
2051,0,14851
2052,0,14589
2053,0,14804
2054,0,15061
2055,0,14413
2056,0,14640
2057,0,94362
2058,0,34190
2059,0,19236
2060,1,176976
2061,0,17794
2062,0,16091
2063,0,16797
2064,0,16287
2065,0,16211
2066,0,15834
2067,0,17481
2068,0,14863
2069,0,15456
2070,0,16463
2071,0,15358
2072,0,16563
2073,0,15084
2074,0,14442
2075,0,14604
2076,0,14886
2077,0,16824
2078,0,14732
2079,0,15836
2080,1,152065
2081,0,19801
2082,0,16047
2083,0,14877
2084,0,15116
2085,0,15115
2086,0,14755
2087,0,15319
2088,0,14991
2089,0,14734
2090,0,14683
2091,0,14687
2092,0,14767
2093,0,26231
2094,0,18185
2095,0,16477
2096,0,15302
2097,0,15044
2098,0,14933
2099,0,15141
2100,1,150658
2101,0,15364
2102,0,15108
2103,0,15903
2104,0,16510
2105,0,16606
2106,0,15946
2107,0,16877
2108,0,16664
2109,0,17202
2110,0,17941
2111,0,17095
2112,0,17051
2113,0,17938
2114,0,17899
2115,0,18457
2116,0,20092
2117,0,20010
2118,0,18170
2119,0,20191
2120,1,173334
2121,0,26230
2122,0,17409
2123,0,16938
2124,0,18054
2125,0,16620
2126,0,16904
2127,0,16543
2128,0,17310
2129,0,18176
2130,0,19790
2131,0,18111
2132,0,19324
2133,0,76346
2134,0,25561
2135,0,18965
2136,0,17988
2137,0,18169
2138,0,27778
2139,0,20615
2140,1,176866
2141,0,29499
2142,0,19005
2143,0,35213
2144,0,22654
2145,0,18684
2146,0,18589
2147,0,19784
2148,0,18892
2149,0,18123
2150,0,19250
2151,0,18650
2152,0,17383
2153,0,17745
2154,0,17963
2155,0,17881
2156,0,32014
2157,0,20342
2158,0,19687
2159,0,17958
2160,1,171183
2161,0,17714
2162,0,16625
2163,0,15416
2164,0,15712
2165,0,16158
2166,0,16650
2167,0,17404
2168,0,15702
2169,0,15935
2170,0,16152
2171,0,16083
2172,0,16272
2173,0,15499
2174,0,21535
2175,0,19175
2176,0,18127
2177,0,17054
2178,0,15853
2179,0,15857
2180,1,173848
2181,0,20664
2182,0,17169
2183,0,16517
2184,0,15911
2185,0,15833
2186,0,16048
2187,0,16319
2188,0,16530
2189,0,16914
2190,0,16051
2191,0,15923
2192,0,16273
2193,0,16021
2194,0,15647
2195,0,15627
2196,0,16368
2197,0,16449
2198,0,16018
2199,0,15548
2200,1,161687
2201,0,16459
2202,0,15869
2203,0,16478
2204,0,15638
2205,0,16087
2206,0,15706
2207,0,16005
2208,0,15886
2209,0,16052
2210,0,20922
2211,0,17445
2212,0,16207
2213,0,15682
2214,0,15512
2215,0,15704
2216,0,16470
2217,0,15662
2218,0,15724
2219,0,16128
2220,1,162175
2221,0,16549
2222,0,15679
2223,0,15728
2224,0,15646
2225,0,16145
2226,0,16259
2227,0,15863
2228,0,16278
2229,0,15738
2230,0,16478
2231,0,15966
2232,0,15715
2233,0,15982
2234,0,16112
2235,0,16144
2236,0,15932
2237,0,16112
2238,0,15831
2239,0,15755
2240,1,181978
2241,0,21607
2242,0,16446
2243,0,16244
2244,0,15815
2245,0,16111
2246,0,16389
2247,0,16015
2248,0,16091
2249,0,16113
2250,0,16200
2251,0,15881
2252,0,15698
2253,0,15849
2254,0,15778
2255,0,15672
2256,0,16881
2257,0,16041
2258,0,16080
2259,0,15953
2260,1,161077
2261,0,16015
2262,0,18921
2263,0,27015
2264,0,25581
2265,0,20360
2266,0,18568
2267,0,17658
2268,0,16830
2269,0,16160
2270,0,16069
2271,0,16191
2272,0,15902
2273,0,16141
2274,0,16311
2275,0,15807
2276,0,15831
2277,0,15811
2278,0,15858
2279,0,16056
2280,1,160813
2281,0,16559
2282,0,15832
2283,0,16054
2284,0,16112
2285,0,16169
2286,0,16174
2287,0,15862
2288,0,15839
2289,0,15787
2290,0,16018
2291,0,15842
2292,0,16791
2293,0,16455
2294,0,16178
2295,0,29210
2296,0,20074
2297,0,18389
2298,0,17819
2299,0,16450
2300,1,163107
2301,0,16845
2302,0,16390
2303,0,16048
2304,0,15885
2305,0,15830
2306,0,15507
2307,0,16094
2308,0,15754
2309,0,15712
2310,0,15496
2311,0,15876
2312,0,16450
2313,0,15935
2314,0,15985
2315,0,15959
2316,0,16184
2317,0,15732
2318,0,15864
2319,0,16103
2320,1,171290
2321,0,19936
2322,0,16363
2323,0,16284
2324,0,15735
2325,0,15891
2326,0,16114
2327,0,15877
2328,0,15712
2329,0,15743
2330,0,15754
2331,0,15817
2332,0,15832
2333,0,33719
2334,0,20052
2335,0,18591
2336,0,17450
2337,0,16602
2338,0,16020
2339,0,15738
2340,1,162349
2341,0,16393
2342,0,15724
2343,0,15906
2344,0,15654
2345,0,15712
2346,0,16001
2347,0,16051
2348,0,15881
2349,0,16357
2350,0,20772
2351,0,18996
2352,0,17343
2353,0,16296
2354,0,16157
2355,0,15820
2356,0,15846
2357,0,16259
2358,0,15785
2359,0,15899
2360,1,161617
2361,0,16742
2362,0,15753
2363,0,16219
2364,0,16190
2365,0,15741
2366,0,15955
2367,0,16304
2368,0,16139
2369,0,15778
2370,0,15561
2371,0,15938
2372,0,15977
2373,0,15863
2374,0,15528
2375,0,15640
2376,0,15792
2377,0,15671
2378,0,15650
2379,0,16943
2380,1,188409
2381,0,20536
2382,0,16412
2383,0,15992
2384,0,16982
2385,0,17618
2386,0,15979
2387,0,16964
2388,0,16222
2389,0,15864
2390,0,16173
2391,0,15846
2392,0,15887
2393,0,16378
2394,0,15962
2395,0,15718
2396,0,15527
2397,0,15702
2398,0,16295
2399,0,15936
2400,1,161548
2401,0,16506
2402,0,15570
2403,0,15790
2404,0,25462
2405,0,19844
2406,0,18516
2407,0,16449
2408,0,16012
2409,0,15740
2410,0,16281
2411,0,15840
2412,0,15955
2413,0,15946
2414,0,15378
2415,0,16170
2416,0,15663
2417,0,15678
2418,0,15845
2419,0,16103
2420,1,162633
2421,0,16702
2422,0,16279
2423,0,15944
2424,0,15648
2425,0,15836
2426,0,15921
2427,0,16157
2428,0,15403
2429,0,15815
2430,0,15899
2431,0,15719
2432,0,15520
2433,0,15591
2434,0,15778
2435,0,25545
2436,0,20362
2437,0,18439
2438,0,17384
2439,0,16191
2440,1,162686
2441,0,16848
2442,0,15653
2443,0,15577
2444,0,15893
2445,0,15809
2446,0,15772
2447,0,16264
2448,0,16317
2449,0,15902
2450,0,15593
2451,0,15923
2452,0,15929
2453,0,15858
2454,0,15690
2455,0,16183
2456,0,16025
2457,0,16222
2458,0,15791
2459,0,15766
2460,1,168719
2461,0,20559
2462,0,17519
2463,0,16154
2464,0,16357
2465,0,15836
2466,0,15785
2467,0,16168
2468,0,15805
2469,0,16292
2470,0,16104
2471,0,16446
2472,0,15606
2473,0,16668
2474,0,16103
2475,0,15838
2476,0,16361
2477,0,15810
2478,0,16168
2479,0,15859
2480,1,163634
2481,0,16156
2482,0,15721
2483,0,16221
2484,0,16007
2485,0,16006
2486,0,16276
2487,0,15776
2488,0,16437
2489,0,14758
2490,0,14659
2491,0,159752
2492,0,78884
2493,0,236053
2494,0,32624
2495,0,17004
2496,0,28199
2497,0,16979
2498,0,15893
2499,0,16245
2500,1,177162
2501,0,92461
2502,0,31317
2503,0,19038
2504,0,16914
2505,0,16075
2506,0,41940
2507,0,23931
2508,0,18034
2509,0,16464
2510,0,16027
2511,0,16283
2512,0,16416
2513,0,16384
2514,0,15960
2515,0,15756
2516,0,15950
2517,0,15785
2518,0,16128
2519,0,15890
2520,1,168070
2521,0,16911
2522,0,16053
2523,0,16029
2524,0,16287
2525,0,16326
2526,0,63649
2527,0,20652
2528,0,17397
2529,0,16226
2530,0,16268
2531,0,16331
2532,0,16525
2533,0,16392
2534,0,15852
2535,0,16064
2536,0,16309
2537,0,54483
2538,0,22049
2539,0,18575
2540,1,197777
2541,0,39906
2542,0,20681
2543,0,17626
2544,0,16431
2545,0,16176
2546,0,16379
2547,0,16362
2548,0,15946
2549,0,16018
2550,0,15978
2551,0,16097
2552,0,17002
2553,0,15690
2554,0,16116
2555,0,15889
2556,0,15960
2557,0,15713
2558,0,16116
2559,0,16303
2560,1,168448
2561,0,16528
2562,0,16384
2563,0,15771
2564,0,15748
2565,0,16097
2566,0,16231
2567,0,16347
2568,0,15896
2569,0,15848
2570,0,15701
2571,0,16339
2572,0,15878
2573,0,15987
2574,0,15421
2575,0,16050
2576,0,15493
2577,0,16032
2578,0,16022
2579,0,15437
2580,1,160470
2581,0,16456
2582,0,16093
2583,0,16320
2584,0,15867
2585,0,16170
2586,0,15624
2587,0,91534
2588,0,30461
2589,0,17950
2590,0,16380
2591,0,15854
2592,0,16153
2593,0,22759
2594,0,17761
2595,0,16642
2596,0,16510
2597,0,16326
2598,0,16338
2599,0,15636
2600,1,184440
2601,0,18569
2602,0,16333
2603,0,16411
2604,0,15919
2605,0,16060
2606,0,15665
2607,0,16265
2608,0,15536
2609,0,15784
2610,0,15788
2611,0,16113
2612,0,28087
2613,0,19020
2614,0,17850
2615,0,17542
2616,0,16333
2617,0,16146
2618,0,15983
2619,0,16540
2620,1,162804
2621,0,16985
2622,0,16669
2623,0,15783
2624,0,16075
2625,0,15867
2626,0,15976
2627,0,15675
2628,0,15724
2629,0,15593
2630,0,15920
2631,0,15838
2632,0,16083
2633,0,15906
2634,0,15655
2635,0,15931
2636,0,15697
2637,0,15431
2638,0,16024
2639,0,15775
2640,1,174429
2641,0,20370
2642,0,16406
2643,0,16422
2644,0,16277
2645,0,15808
2646,0,16272
2647,0,15688
2648,0,16083
2649,0,16288
2650,0,16810
2651,0,16131
2652,0,17016
2653,0,16703
2654,0,16530
2655,0,16906
2656,0,17305
2657,0,16456
2658,0,16537
2659,0,16350
2660,1,164199
2661,0,23620
2662,0,19181
2663,0,18078
2664,0,16859
2665,0,18025
2666,0,32000
2667,0,21861
2668,0,17796
2669,0,17709
2670,0,16947
2671,0,19349
2672,0,20266
2673,0,21751
2674,0,17916
2675,0,19263
2676,0,18692
2677,0,18438
2678,0,18011
2679,0,17747
2680,1,172761
2681,0,27461
2682,0,20724
2683,0,19010
2684,0,19786
2685,0,26044
2686,0,23352
2687,0,19005
2688,0,18851
2689,0,18874
2690,0,18242
2691,0,24659
2692,0,21719
2693,0,22213
2694,0,20925
2695,0,17560
2696,0,18366
2697,0,19060
2698,0,18289
2699,0,17574
2700,1,174936
2701,0,20437
2702,0,16382
2703,0,16204
2704,0,16159
2705,0,21498
2706,0,16682
2707,0,15874
2708,0,15848
2709,0,15910
2710,0,15392
2711,0,15880
2712,0,16062
2713,0,15903
2714,0,16608
2715,0,16650
2716,0,16990
2717,0,19940
2718,0,36492
2719,0,21037
2720,1,168902
2721,0,20033
2722,0,17105
2723,0,16554
2724,0,16316
2725,0,16436
2726,0,16740
2727,0,15911
2728,0,16573
2729,0,16365
2730,0,15624
2731,0,15970
2732,0,16367
2733,0,16251
2734,0,15843
2735,0,16235
2736,0,16335
2737,0,16260
2738,0,15940
2739,0,15751
2740,1,163829
2741,0,17121
2742,0,26528
2743,0,20000
2744,0,16696
2745,0,16215
2746,0,16445
2747,0,16639
2748,0,16127
2749,0,15640
2750,0,15904
2751,0,15428
2752,0,15923
2753,0,15843
2754,0,16152
2755,0,15750
2756,0,15939
2757,0,15658
2758,0,16288
2759,0,16392
2760,1,163414
2761,0,16835
2762,0,15651
2763,0,15856
2764,0,15919
2765,0,15746
2766,0,16220
2767,0,16292
2768,0,16103
2769,0,16208
2770,0,16076
2771,0,15742
2772,0,15515
2773,0,30923
2774,0,19931
2775,0,17047
2776,0,16604
2777,0,16266
2778,0,15811
2779,0,16028
2780,1,163191
2781,0,17013
2782,0,15964
2783,0,15699
2784,0,16085
2785,0,16312
2786,0,16201
2787,0,15875
2788,0,16035
2789,0,15835
2790,0,15665
2791,0,15521
2792,0,16018
2793,0,15930
2794,0,15912
2795,0,15463
2796,0,16006
2797,0,15868
2798,0,15758
2799,0,15896
2800,1,173526
2801,0,21544
2802,0,16806
2803,0,16113
2804,0,15699
2805,0,15960
2806,0,15593
2807,0,15461
2808,0,15880
2809,0,15814
2810,0,16146
2811,0,16005
2812,0,16241
2813,0,15928
2814,0,16181
2815,0,15773
2816,0,16532
2817,0,16220
2818,0,15687
2819,0,15846
2820,1,180978
2821,0,21605
2822,0,16361
2823,0,16137
2824,0,15935
2825,0,15836
2826,0,15560
2827,0,20312
2828,0,16786
2829,0,15714
2830,0,15790
2831,0,15938
2832,0,15491
2833,0,15943
2834,0,15505
2835,0,15795
2836,0,15817
2837,0,16399
2838,0,15444
2839,0,15933
2840,1,290506
2841,0,58518
2842,0,23286
2843,0,18717
2844,0,18026
2845,0,18854
2846,0,17916
2847,0,17791
2848,0,32985
2849,0,21619
2850,0,20134
2851,0,18620
2852,0,18372
2853,0,17963
2854,0,17817
2855,0,17608
2856,0,17705
2857,0,17468
2858,0,17579
2859,0,17858
2860,1,174640
2861,0,16980
2862,0,16231
2863,0,16296
2864,0,16121
2865,0,16311
2866,0,15603
2867,0,15997
2868,0,15792
2869,0,16514
2870,0,93372
2871,0,115383
2872,0,45710
2873,0,36035
2874,0,23773
2875,0,22885
2876,0,22481
2877,0,21865
2878,0,22079
2879,0,22786
2880,1,291041
2881,0,27432
2882,0,23562
2883,0,22970
2884,0,22148
2885,0,22291
2886,0,22781
2887,0,22159
2888,0,22381
2889,0,22287
2890,0,22746
2891,0,22898
2892,0,24721
2893,0,25781
2894,0,23429
2895,0,60308
2896,0,29375
2897,0,18650
2898,0,16627
2899,0,15823
2900,1,172334
2901,0,16774
2902,0,20876
2903,0,19104
2904,0,17525
2905,0,32589
2906,0,19137
2907,0,16956
2908,0,16547
2909,0,16837
2910,0,16183
2911,0,15732
2912,0,15977
2913,0,15978
2914,0,16353
2915,0,15860
2916,0,16417
2917,0,16297
2918,0,16328
2919,0,15902
2920,1,176327
2921,0,19131
2922,0,15871
2923,0,16213
2924,0,15813
2925,0,16244
2926,0,44956
2927,0,20051
2928,0,17637
2929,0,16449
2930,0,16496
2931,0,15686
2932,0,16544
2933,0,16413
2934,0,16384
2935,0,16549
2936,0,16450
2937,0,15611
2938,0,15880
2939,0,16350
2940,1,163145
2941,0,17478
2942,0,16474
2943,0,15803
2944,0,16276
2945,0,16959
2946,0,15966
2947,0,16062
2948,0,16193
2949,0,16065
2950,0,15808
2951,0,16381
2952,0,15824
2953,0,16401
2954,0,16165
2955,0,16313
2956,0,15996
2957,0,16241
2958,0,17173
2959,0,17528
2960,1,174143
2961,0,22454
2962,0,16592
2963,0,16748
2964,0,16948
2965,0,17151
2966,0,17319
2967,0,16280
2968,0,16373
2969,0,16736
2970,0,16270
2971,0,16197
2972,0,15899
2973,0,16650
2974,0,16339
2975,0,16045
2976,0,16064
2977,0,15982
2978,0,16159
2979,0,16514
2980,1,161711
2981,0,17926
2982,0,16629
2983,0,16204
2984,0,16782
2985,0,16032
2986,0,16021
2987,0,17257
2988,0,16095
2989,0,15822
2990,0,16704
2991,0,16536
2992,0,16397
2993,0,16816
2994,0,34489
2995,0,20074
2996,0,18249
2997,0,18641
2998,0,18642
2999,0,19720
3000,1,181844
3001,0,32081
3002,0,19983
3003,0,17681
3004,0,18364
3005,0,18097
3006,0,37065
3007,0,19921
3008,0,18035
3009,0,18090
3010,0,17717
3011,0,17667
3012,0,17518
3013,0,20010
3014,0,19394
3015,0,17900
3016,0,18591
3017,0,17618
3018,0,17772
3019,0,16534
3020,1,169284
3021,0,22973
3022,0,18487
3023,0,17937
3024,0,18608
3025,0,18017
3026,0,18033
3027,0,17821
3028,0,17272
3029,0,27672
3030,0,19316
3031,0,18253
3032,0,17398
3033,0,17876
3034,0,18337
3035,0,17177
3036,0,17580
3037,0,17177
3038,0,17431
3039,0,18102
3040,1,191679
3041,0,23119
3042,0,16913
3043,0,16523
3044,0,16356
3045,0,16682
3046,0,16352
3047,0,16383
3048,0,16477
3049,0,15782
3050,0,16536
3051,0,16459
3052,0,15733
3053,0,15869
3054,0,15841
3055,0,15656
3056,0,15645
3057,0,15387
3058,0,15491
3059,0,16109
3060,1,291532
3061,0,27130
3062,0,17265
3063,0,16318
3064,0,16138
3065,0,16519
3066,0,15734
3067,0,15969
3068,0,47709
3069,0,20954
3070,0,18067
3071,0,71226
3072,0,17820
3073,0,16749
3074,0,15996
3075,0,15944
3076,0,15558
3077,0,113630
3078,0,20723
3079,0,17505
3080,1,166786
3081,0,16950
3082,0,15581
3083,0,17132
3084,0,15619
3085,0,15719
3086,0,15565
3087,0,15539
3088,0,16111
3089,0,16045
3090,0,15899
3091,0,16022
3092,0,15781
3093,0,15921
3094,0,15888
3095,0,15919
3096,0,15710
3097,0,15955
3098,0,15507
3099,0,15693
3100,1,161482
3101,0,15998
3102,0,16179
3103,0,15713
3104,0,15933
3105,0,20476
3106,0,17123
3107,0,16488
3108,0,15909
3109,0,15834
3110,0,16133
3111,0,16041
3112,0,15723
3113,0,15981
3114,0,16050
3115,0,16512
3116,0,15825
3117,0,15913
3118,0,15988
3119,0,15392
3120,1,161787
3121,0,16069
3122,0,16027
3123,0,15828
3124,0,15845
3125,0,15589
3126,0,15904
3127,0,16047
3128,0,15844
3129,0,15627
3130,0,15816
3131,0,16268
3132,0,16199
3133,0,16221
3134,0,15604
3135,0,15667
3136,0,15631
3137,0,15416
3138,0,15632
3139,0,15496
3140,1,169175
3141,0,17087
3142,0,15898
3143,0,15774
3144,0,15768
3145,0,16155
3146,0,15939
3147,0,16630
3148,0,16012
3149,0,15468
3150,0,15518
3151,0,20239
3152,0,29742
3153,0,16150
3154,0,15982
3155,0,16029
3156,0,16383
3157,0,15952
3158,0,15984
3159,0,15927
3160,1,162170
3161,0,20527
3162,0,16796
3163,0,15940
3164,0,15574
3165,0,15884
3166,0,115738
3167,0,21553
3168,0,17554
3169,0,16591
3170,0,15973
3171,0,16368
3172,0,16529
3173,0,16409
3174,0,15981
3175,0,16994
3176,0,16296
3177,0,16191
3178,0,16234
3179,0,16496
3180,1,165284
3181,0,16258
3182,0,15811
3183,0,16044
3184,0,15877
3185,0,15656
3186,0,15719
3187,0,15683
3188,0,15475
3189,0,16082
3190,0,15746
3191,0,15847
3192,0,15938
3193,0,17006
3194,0,15802
3195,0,16445
3196,0,16058
3197,0,15958
3198,0,15861
3199,0,16087
3200,1,160943
3201,0,17000
3202,0,15859
3203,0,15932
3204,0,15633
3205,0,17308
3206,0,15880
3207,0,15836
3208,0,15591
3209,0,15663
3210,0,16332
3211,0,15589
3212,0,16183
3213,0,15514
3214,0,15858
3215,0,15618
3216,0,16285
3217,0,16321
3218,0,16146
3219,0,21210
3220,1,167135
3221,0,24014
3222,0,17491
3223,0,16442
3224,0,16302
3225,0,16042
3226,0,15981
3227,0,16144
3228,0,16025
3229,0,15781
3230,0,15751
3231,0,15784
3232,0,15795
3233,0,16396
3234,0,16111
3235,0,15992
3236,0,15376
3237,0,15325
3238,0,16109
3239,0,15981
3240,1,162559
3241,0,16702
3242,0,15797
3243,0,15958
3244,0,16297
3245,0,15717
3246,0,15811
3247,0,26184
3248,0,19167
3249,0,17479
3250,0,15850
3251,0,15957
3252,0,16131
3253,0,15772
3254,0,15455
3255,0,15845
3256,0,15790
3257,0,16309
3258,0,16170
3259,0,16551
3260,1,170920
3261,0,18067
3262,0,16361
3263,0,15941
3264,0,15995
3265,0,16128
3266,0,16251
3267,0,20108
3268,0,17783
3269,0,31406
3270,0,18975
3271,0,17700
3272,0,16641
3273,0,16204
3274,0,15490
3275,0,16005
3276,0,15544
3277,0,15592
3278,0,15749
3279,0,16121
3280,1,179401
3281,0,20538
3282,0,16716
3283,0,15839
3284,0,15988
3285,0,16090
3286,0,15871
3287,0,16176
3288,0,15691
3289,0,15608
3290,0,15361
3291,0,15648
3292,0,15699
3293,0,15633
3294,0,15799
3295,0,15727
3296,0,16035
3297,0,15900
3298,0,15963
3299,0,15827
3300,1,163125
3301,0,15906
3302,0,16343
3303,0,15731
3304,0,15577
3305,0,15712
3306,0,15835
3307,0,16296
3308,0,15843
3309,0,15950
3310,0,15728
3311,0,16011
3312,0,15663
3313,0,15634
3314,0,15917
3315,0,16213
3316,0,15880
3317,0,15827
3318,0,16274
3319,0,15681
3320,1,159911
3321,0,16089
3322,0,16048
3323,0,15873
3324,0,15537
3325,0,29182
3326,0,18997
3327,0,16817
3328,0,16026
3329,0,15628
3330,0,16101
3331,0,15457
3332,0,15844
3333,0,15770
3334,0,15778
3335,0,16369
3336,0,15734
3337,0,15771
3338,0,15754
3339,0,15987
3340,1,164081
3341,0,16090
3342,0,15584
3343,0,15340
3344,0,15876
3345,0,15699
3346,0,16087
3347,0,15758
3348,0,15877
3349,0,15752
3350,0,16057
3351,0,15857
3352,0,15829
3353,0,15862
3354,0,15889
3355,0,15764
3356,0,15729
3357,0,16085
3358,0,15787
3359,0,15604
3360,1,161775
3361,0,15927
3362,0,15781
3363,0,16126
3364,0,15566
3365,0,16156
3366,0,15813
3367,0,15877
3368,0,15870
3369,0,15492
3370,0,15732
3371,0,15965
3372,0,15981
3373,0,15455
3374,0,16333
3375,0,15750
3376,0,15815
3377,0,15719
3378,0,27269
3379,0,20039
3380,1,171169
3381,0,19404
3382,0,17825
3383,0,16854
3384,0,15829
3385,0,15866
3386,0,15522
3387,0,15794
3388,0,16212
3389,0,15507
3390,0,15788
3391,0,19558
3392,0,28084
3393,0,16125
3394,0,16605
3395,0,16067
3396,0,15741
3397,0,15724
3398,0,15645
3399,0,15609
3400,1,161706
3401,0,15863
3402,0,15722
3403,0,16172
3404,0,15869
3405,0,15751
3406,0,15862
3407,0,15741
3408,0,15872
3409,0,16016
3410,0,15904
3411,0,15770
3412,0,15946
3413,0,15886
3414,0,16695
3415,0,15857
3416,0,15746
3417,0,16014
3418,0,15987
3419,0,15544
3420,1,185090
3421,0,20515
3422,0,16968
3423,0,16393
3424,0,16068
3425,0,15873
3426,0,15701
3427,0,15779
3428,0,16061
3429,0,16119
3430,0,16307
3431,0,14815
3432,0,14632
3433,0,27072
3434,0,17188
3435,0,16082
3436,0,15739
3437,0,17061
3438,0,15813
3439,0,15790
3440,1,163634
3441,0,16911
3442,0,16081
3443,0,16349
3444,0,16011
3445,0,15731
3446,0,15798
3447,0,16336
3448,0,16069
3449,0,15829
3450,0,15687
3451,0,16194
3452,0,15837
3453,0,15637
3454,0,15760
3455,0,15726
3456,0,15361
3457,0,15930
3458,0,15905
3459,0,16431
3460,1,160992
3461,0,16304
3462,0,16027
3463,0,15321
3464,0,15554
3465,0,16039
3466,0,15857
3467,0,16265
3468,0,15724
3469,0,15697
3470,0,15550
3471,0,15544
3472,0,15804
3473,0,16077
3474,0,15444
3475,0,15483
3476,0,15457
3477,0,16123
3478,0,20861
3479,0,17830
3480,1,171520
3481,0,20854
3482,0,17270
3483,0,16489
3484,0,16293
3485,0,15833
3486,0,15942
3487,0,15674
3488,0,16100
3489,0,15801
3490,0,15596
3491,0,15855
3492,0,15886
3493,0,15860
3494,0,15802
3495,0,15410
3496,0,15832
3497,0,15907
3498,0,15674
3499,0,15603
3500,1,163048
3501,0,16068
3502,0,15980
3503,0,15900
3504,0,17668
3505,0,16037
3506,0,15570
3507,0,16303
3508,0,15821
3509,0,15563
3510,0,16291
3511,0,15834
3512,0,16262
3513,0,16526
3514,0,16439
3515,0,15976
3516,0,19165
3517,0,21611
3518,0,17699
3519,0,16052
3520,1,162860
3521,0,16261
3522,0,15874
3523,0,15914
3524,0,16118
3525,0,15863
3526,0,16086
3527,0,16301
3528,0,15692
3529,0,15908
3530,0,15834
3531,0,15838
3532,0,16018
3533,0,16068
3534,0,15832
3535,0,16524
3536,0,15717
3537,0,15755
3538,0,15727
3539,0,16238
3540,1,173319
3541,0,19817
3542,0,16597
3543,0,16144
3544,0,15836
3545,0,15837
3546,0,15823
3547,0,16401
3548,0,15898
3549,0,15561
3550,0,15698
3551,0,15506
3552,0,15730
3553,0,15873
3554,0,15922
3555,0,15487
3556,0,16096
3557,0,15795
3558,0,15913
3559,0,15858
3560,1,161905
3561,0,16183
3562,0,15505
3563,0,16145
3564,0,15773
3565,0,15970
3566,0,15977
3567,0,16122
3568,0,15901
3569,0,16108
3570,0,16115
3571,0,15856
3572,0,25146
3573,0,18919
3574,0,16677
3575,0,16102
3576,0,15977
3577,0,16177
3578,0,16453
3579,0,16055
3580,1,161019
3581,0,16302
3582,0,16465
3583,0,15934
3584,0,15921
3585,0,16023
3586,0,16119
3587,0,16318
3588,0,16804
3589,0,16657
3590,0,16278
3591,0,16459
3592,0,15911
3593,0,16100
3594,0,15887
3595,0,16070
3596,0,16312
3597,0,27774
3598,0,19314
3599,0,17926
3600,1,162412
3601,0,16689
3602,0,16564
3603,0,16406
3604,0,16099
3605,0,16064
3606,0,15569
3607,0,15841
3608,0,15600
3609,0,16005
3610,0,16003
3611,0,15955
