packet_id,is_malware,latency_ns
791,0,14687
792,0,14346
793,0,14258
794,0,14181
795,0,14233
796,0,14051
797,0,14188
798,0,14313
799,0,14334
800,0,14306
801,0,14541
802,0,14523
803,0,14407
804,0,15394
805,0,14372
806,0,14614
807,0,14430
808,0,14207
809,0,14106
810,0,14334
811,0,14447
812,0,14713
813,0,14451
814,0,14315
815,0,14256
816,0,14513
817,0,14215
818,0,14187
819,0,15517
820,0,15404
821,0,15330
822,0,15669
823,0,15389
824,0,15416
825,0,15401
826,0,16126
827,0,14808
828,0,14788
829,0,14505
830,0,14773
831,0,15717
832,0,15493
833,0,16322
834,0,14376
835,0,14153
836,0,14306
837,0,15635
838,0,15241
839,0,15556
840,0,14339
841,0,14411
842,0,14603
843,0,14197
844,0,14513
845,0,14276
846,0,26024
847,0,16612
848,0,15098
849,0,14250
850,0,14488
851,0,14624
852,0,14288
853,0,14394
854,0,14679
855,0,15531
856,0,15434
857,0,15231
858,0,15260
859,0,15482
860,0,14811
861,0,14163
862,0,14488
863,0,14692
864,0,15223
865,0,14206
866,0,14631
867,0,14217
868,0,14102
869,0,14331
870,0,14058
871,0,14669
872,0,14372
873,0,14095
874,0,14225
875,0,14325
876,0,14420
877,0,14312
878,0,14236
879,0,14286
880,0,14726
881,0,14461
882,0,15593
883,0,15464
884,0,15568
885,0,15527
886,0,15592
887,0,15169
888,0,14524
889,0,15259
890,0,15605
891,0,15553
892,0,15533
893,0,14489
894,0,14593
895,0,14351
896,0,14224
897,0,14859
898,0,14089
899,0,14632
900,0,14381
901,0,14609
902,0,18921
903,0,16022
904,0,14947
905,0,14772
906,0,14656
907,0,14265
908,0,14452
909,0,14583
910,0,14711
911,0,14655
912,0,14285
913,0,14287
914,0,15117
915,0,14257
916,0,14504
917,0,14364
918,0,14224
919,0,14617
920,0,14499
921,0,14343
922,0,14434
923,0,14880
924,0,14548
925,0,20276
926,0,15850
927,0,15851
928,0,16022
929,0,15651
930,0,15442
931,0,15722
932,0,15531
933,0,15796
934,0,15715
935,0,14646
936,0,14583
937,0,14827
938,0,20954
939,0,14949
940,0,14400
941,0,14769
942,0,15318
943,0,15724
944,0,15953
945,0,14371
946,0,14757
947,0,14692
948,0,14928
949,0,14612
950,0,14492
951,0,14618
952,0,14562
953,0,15123
954,0,15896
955,0,27481
956,0,15222
957,0,14170
958,0,14221
959,0,14364
960,0,15074
961,0,14080
962,0,33137
963,0,16951
964,0,14799
965,0,14548
966,0,14554
967,0,14414
968,0,14204
969,0,14145
970,0,14198
971,0,14013
972,0,14179
973,0,14468
974,0,14278
975,0,14078
976,0,14558
977,0,14216
978,0,15039
979,0,14114
980,0,14183
981,0,15308
982,0,15663
983,0,15532
984,0,15426
985,0,15355
986,0,15584
987,0,14140
988,0,14513
989,0,14202
990,0,14020
991,0,14234
992,0,14309
993,0,14378
994,0,14199
995,0,13938
996,0,14457
997,0,14308
998,0,14095
999,0,15284
1000,0,14357
1001,0,14303
1002,0,15427
1003,0,20456
1004,0,17754
1005,0,15477
1006,0,15491
1007,0,15590
1008,0,15684
1009,0,15356
1010,0,14216
1011,0,14427
1012,0,13998
1013,0,14627
1014,0,14528
1015,0,14569
1016,0,14555
1017,0,14262
1018,0,14112
1019,0,14128
1020,0,14392
1021,0,14417
1022,0,14413
1023,0,14078
1024,0,14461
1025,0,14285
1026,0,14772
1027,0,14148
1028,0,14558
1029,0,14811
1030,0,14250
1031,0,14079
1032,0,14469
1033,0,14436
1034,0,14756
1035,0,14494
1036,0,14232
1037,0,14509
1038,0,13955
